game,gameType,number,cardId,md_intensity,json_intensity,md_text,json_text,heatMin,heatMax,relationStage,targetMode,responseMode,interactionType,consentMode,matchRequired,boundaryTags,fallbackPolicy,signalEffects,postAction,schemaVersion,status,exception
指人游戏,pointing,34,PN-POINT-034,3,3,指一个你最想听 TA 亲口说出“对你的第一印象”的异性。,指一个你最想听 TA 亲口说出“对你的第一印象”的异性。,3,4,signal,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,35,PN-POINT-035,4,4,指一个今晚有过某个瞬间，让你明显觉得气氛和刚认识时不一样的异性。,指一个今晚有过某个瞬间，让你明显觉得气氛和刚认识时不一样的异性。,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,36,PN-POINT-036,4,4,如果今晚只能留下一个新的联系方式，你指谁？,如果今晚只能留下一个新的联系方式，你指谁？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,37,PN-POINT-037,4,4,如果大家决定换下一家，你最愿意继续和哪位异性同行？,如果大家决定换下一家，你最愿意继续和哪位异性同行？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,38,PN-POINT-038,4,4,如果现在能有5分钟不被打扰的聊天时间，你最想留给哪位异性？,如果现在能有5分钟不被打扰的聊天时间，你最想留给哪位异性？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,39,PN-POINT-039,4,4,指一个你最想确认“我们是不是都觉得这段互动有点不一样”的异性。,指一个你最想确认“我们是不是都觉得这段互动有点不一样”的异性。,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,40,PN-POINT-040,4,4,如果今晚只能给一个人一次“改天再见”的机会，你指谁？,如果今晚只能给一个人一次“改天再见”的机会，你指谁？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,41,PN-POINT-041,4,4,如果一周后又在同一家店碰见，你最希望看到哪位异性？,如果一周后又在同一家店碰见，你最希望看到哪位异性？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,42,PN-POINT-042,4,4,明天手机亮起一条来自今晚的新消息，你最希望发件人是哪位异性？,明天手机亮起一条来自今晚的新消息，你最希望发件人是哪位异性？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,43,PN-POINT-043,4,4,如果对方只约你30分钟咖啡，你最愿意答应哪位异性？,如果对方只约你30分钟咖啡，你最愿意答应哪位异性？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,44,PN-POINT-044,4,4,如果现在立刻进入秘密互选，你最希望哪位异性出现在你的可选名单最前面？,如果现在立刻进入秘密互选，你最希望哪位异性出现在你的可选名单最前面？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,45,PN-POINT-045,4,4,指一个你觉得值得花一次单独见面的时间继续了解的异性。,指一个你觉得值得花一次单独见面的时间继续了解的异性。,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,46,PN-POINT-046,4,4,指一个你最想知道“TA最后会不会在秘密互选里选你”的异性。,指一个你最想知道“TA最后会不会在秘密互选里选你”的异性。,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,47,PN-POINT-047,4,4,如果今晚只能对一位异性留一句“下次见”，你指谁？,如果今晚只能对一位异性留一句“下次见”，你指谁？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,48,PN-POINT-048,4,4,如果现在能解锁一次双人专属题，你最愿意和哪位异性一起玩？,如果现在能解锁一次双人专属题，你最愿意和哪位异性一起玩？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,49,PN-POINT-049,4,4,如果今晚有一个人最可能让你回家路上还会想起，你指谁？,如果今晚有一个人最可能让你回家路上还会想起，你指谁？,4,4,flirt,choose-opposite-sex,public,pointing,skip-anytime,False,relationship-sensitive,skip-card,personal,none,2.3,PASS,
指人游戏,pointing,50,PN-POINT-050,5,5,终局私密指人：如果对方也选你，你愿意继续认识哪位异性？,终局私密指人：如果对方也选你，你愿意继续认识哪位异性？,4,4,continue,private-choice,private-mutual-result,pointing,private-mutual-only,False,relationship-sensitive,skip-card,mutual-match,create-match-if-mutual,2.3,PASS,
默契测试,chemistry,1,PN-CHEM-001,1,1,双方先互猜：对方现在的状态更像“还很有电” VS “已经开始放松”；再同时揭晓。每猜中一次记1个默契点。,双方先互猜：对方现在的状态更像“还很有电” VS “已经开始放松”；再同时揭晓。每猜中一次记1个默契点。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,2,PN-CHEM-002,1,1,双方先互猜：如果现在加一份小吃，对方更可能选甜口 VS 咸口；再同时揭晓。,双方先互猜：如果现在加一份小吃，对方更可能选甜口 VS 咸口；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,3,PN-CHEM-003,1,1,双方先互猜：下一轮自由发言时，对方更可能先抛问题 VS 先讲自己的故事；再同时揭晓。,双方先互猜：下一轮自由发言时，对方更可能先抛问题 VS 先讲自己的故事；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,4,PN-CHEM-004,1,1,双方先互猜：对方更容易记住一个新朋友的名字 VS 对方讲过的小细节；再同时揭晓。,双方先互猜：对方更容易记住一个新朋友的名字 VS 对方讲过的小细节；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,5,PN-CHEM-005,1,1,双方先互猜：如果现场突然放到熟悉的歌，对方更可能跟着哼两句 VS 安静听；再同时揭晓。,双方先互猜：如果现场突然放到熟悉的歌，对方更可能跟着哼两句 VS 安静听；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,6,PN-CHEM-006,1,1,双方先互猜：遇到一个很好笑的场面，对方更可能先笑出来 VS 先忍住看别人反应；再同时揭晓。,双方先互猜：遇到一个很好笑的场面，对方更可能先笑出来 VS 先忍住看别人反应；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,7,PN-CHEM-007,1,1,双方先互猜：如果大家开始讨论下一摊，对方更可能马上参与决定 VS 先听大家意见；再同时揭晓。,双方先互猜：如果大家开始讨论下一摊，对方更可能马上参与决定 VS 先听大家意见；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,8,PN-CHEM-008,1,1,双方先互猜：今晚结束前，对方更可能主动拍一张合照 VS 不特别想拍；再同时揭晓。,双方先互猜：今晚结束前，对方更可能主动拍一张合照 VS 不特别想拍；再同时揭晓。,1,2,notice,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,9,PN-CHEM-009,2,2,双方先互猜：别人说了一件有趣的事，对方更可能马上追问细节 VS 接着分享自己的类似经历；再同时揭晓。,双方先互猜：别人说了一件有趣的事，对方更可能马上追问细节 VS 接着分享自己的类似经历；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,10,PN-CHEM-010,2,2,双方先互猜：如果要推荐一样东西，对方更可能推荐一首歌 VS 一部电影；再同时揭晓。,双方先互猜：如果要推荐一样东西，对方更可能推荐一首歌 VS 一部电影；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,11,PN-CHEM-011,2,2,双方先互猜：第一次见一个人，对方更容易先注意说话方式 VS 穿搭气质；再同时揭晓。,双方先互猜：第一次见一个人，对方更容易先注意说话方式 VS 穿搭气质；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,12,PN-CHEM-012,2,2,双方先互猜：收到一句夸奖时，对方更容易因为公开被夸 VS 私下被夸而开心；再同时揭晓。,双方先互猜：收到一句夸奖时，对方更容易因为公开被夸 VS 私下被夸而开心；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,13,PN-CHEM-013,2,2,双方先互猜：如果突然被喜欢的人注意到，对方更可能变安静一点 VS 开更多玩笑；再同时揭晓。,双方先互猜：如果突然被喜欢的人注意到，对方更可能变安静一点 VS 开更多玩笑；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,14,PN-CHEM-014,2,2,双方先互猜：想表达好感时，对方更可能用直接的话 VS 用细节和行动；再同时揭晓。,双方先互猜：想表达好感时，对方更可能用直接的话 VS 用细节和行动；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,15,PN-CHEM-015,2,2,双方先互猜：一场玩得很开心的聚会结束后，对方更可能保存照片 VS 更在意记住当时的感觉；再同时揭晓。,双方先互猜：一场玩得很开心的聚会结束后，对方更可能保存照片 VS 更在意记住当时的感觉；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,16,PN-CHEM-016,2,2,双方先互猜：如果真的想再见一个人，对方更可能主动定时间 VS 等一个自然机会；再同时揭晓。,双方先互猜：如果真的想再见一个人，对方更可能主动定时间 VS 等一个自然机会；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,17,PN-CHEM-017,2,2,双方先互猜：如果只能选一种轻松的下一次见面，对方更可能选喝点东西 VS 散步；再同时揭晓。,双方先互猜：如果只能选一种轻松的下一次见面，对方更可能选喝点东西 VS 散步；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,18,PN-CHEM-018,2,2,双方先互猜：一段聊天结束后，对方更容易记住某句原话 VS 整体相处的感觉；再同时揭晓。,双方先互猜：一段聊天结束后，对方更容易记住某句原话 VS 整体相处的感觉；再同时揭晓。,2,3,know,system-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,19,PN-CHEM-019,3,3,你先猜：TA聊天时更偏主动 VS 更偏倾听；TA再公布自己的答案。,你先猜：TA聊天时更偏主动 VS 更偏倾听；TA再公布自己的答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,20,PN-CHEM-020,3,3,你先猜：TA更容易第一眼有感觉 VS 越聊越有感觉；TA再公布答案。,你先猜：TA更容易第一眼有感觉 VS 越聊越有感觉；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,21,PN-CHEM-021,3,3,你先猜：TA更在意回复速度 VS 回复内容；TA再公布答案。,你先猜：TA更在意回复速度 VS 回复内容；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,22,PN-CHEM-022,3,3,你先猜：TA更喜欢提前计划见面 VS 临时起意；TA再公布答案。,你先猜：TA更喜欢提前计划见面 VS 临时起意；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,23,PN-CHEM-023,3,3,你先猜：TA更吃直球夸奖 VS 细节关心；TA再公布答案。,你先猜：TA更吃直球夸奖 VS 细节关心；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,24,PN-CHEM-024,3,3,你先猜：TA有好感时更主动 VS 更害羞；TA再公布答案。,你先猜：TA有好感时更主动 VS 更害羞；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,25,PN-CHEM-025,3,3,你先猜：TA更看重共同兴趣 VS 性格互补；TA再公布答案。,你先猜：TA更看重共同兴趣 VS 性格互补；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,26,PN-CHEM-026,3,3,你先猜：TA更喜欢热闹的约会 VS 安静的约会；TA再公布答案。,你先猜：TA更喜欢热闹的约会 VS 安静的约会；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,27,PN-CHEM-027,3,3,你先猜：TA更相信语言表达 VS 行动表达；TA再公布答案。,你先猜：TA更相信语言表达 VS 行动表达；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,28,PN-CHEM-028,3,3,你先猜：TA更容易被幽默打动 VS 被温柔打动；TA再公布答案。,你先猜：TA更容易被幽默打动 VS 被温柔打动；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,29,PN-CHEM-029,3,3,你先猜：TA更喜欢先做朋友慢慢了解 VS 较早确认彼此感觉；TA再公布答案。,你先猜：TA更喜欢先做朋友慢慢了解 VS 较早确认彼此感觉；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,30,PN-CHEM-030,3,3,你先猜：TA更喜欢一次聊很久 VS 短一点但经常联系；TA再公布答案。,你先猜：TA更喜欢一次聊很久 VS 短一点但经常联系；TA再公布答案。,3,4,signal,signal-pair,public,prediction,skip-anytime,False,,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,31,PN-CHEM-031,4,4,私密同时选择：如果下一轮可以自由选搭档，你会继续选对方 VS 交给系统随机。只有双方都选“继续选对方”时才显示“默契命中”。,私密同时选择：如果下一轮可以自由选搭档，你会继续选对方 VS 交给系统随机。只有双方都选“继续选对方”时才显示“默契命中”。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,32,PN-CHEM-032,4,4,私密同时选择：如果现在还能单独聊十分钟，你愿意 VS 看情况。只有双方都选“愿意”时才显示。,私密同时选择：如果现在还能单独聊十分钟，你愿意 VS 看情况。只有双方都选“愿意”时才显示。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,33,PN-CHEM-033,4,4,私密同时选择：散场以后如果对方继续找你聊天，你愿意继续 VS 今晚到这里就好。只显示双方共同结果。,私密同时选择：散场以后如果对方继续找你聊天，你愿意继续 VS 今晚到这里就好。只显示双方共同结果。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,34,PN-CHEM-034,4,4,私密同时选择：假设一周内收到对方一次轻松邀约，你会选“愿意去” VS “先看情况”；只在双方都选“愿意去”时显示共同结果。,私密同时选择：假设一周内收到对方一次轻松邀约，你会选“愿意去” VS “先看情况”；只在双方都选“愿意去”时显示共同结果。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,35,PN-CHEM-035,4,4,私密同时选择：如果系统后面再次把你们配到一起，你会开心 VS 都可以。只有双方都选“开心”时才显示。,私密同时选择：如果系统后面再次把你们配到一起，你会开心 VS 都可以。只有双方都选“开心”时才显示。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,36,PN-CHEM-036,4,4,私密同时选择：如果对方主动交换联系方式，你欢迎 VS 随缘。只有双方都选“欢迎”时才显示。,私密同时选择：如果对方主动交换联系方式，你欢迎 VS 随缘。只有双方都选“欢迎”时才显示。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,37,PN-CHEM-037,4,4,私密同时选择：下次又在同一场合见面，你会主动打招呼 VS 等对方。答案一致时显示“节奏一致”。,私密同时选择：下次又在同一场合见面，你会主动打招呼 VS 等对方。答案一致时显示“节奏一致”。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,38,PN-CHEM-038,4,4,私密同时选择：如果出现一个双人任务，你更愿意继续和对方 VS 随机换人。只有双方都选对方时才显示。,私密同时选择：如果出现一个双人任务，你更愿意继续和对方 VS 随机换人。只有双方都选对方时才显示。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,39,PN-CHEM-039,4,4,私密同时选择：如果今晚还有下一摊，你愿意和对方一起去 VS 各自安排。只有双方都愿意时才显示。,私密同时选择：如果今晚还有下一摊，你愿意和对方一起去 VS 各自安排。只有双方都愿意时才显示。,4,4,flirt,signal-pair,private-mutual-result,preference,private-mutual-only,False,relationship-sensitive,skip-card,one-off-mutual,none,2.3,PASS,
默契测试,chemistry,40,PN-CHEM-040,4,4,两个人同时选：想进一步了解一个人时，更喜欢靠聊天了解 VS 靠一起做事了解；看看答案是否一致。,两个人同时选：想进一步了解一个人时，更喜欢靠聊天了解 VS 靠一起做事了解；看看答案是否一致。,4,4,flirt,signal-pair,public,preference,skip-anytime,False,relationship-sensitive,skip-card,compatibility,none,2.3,PASS,
默契测试,chemistry,41,PN-CHEM-041,5,5,MATCH题：双方先猜对方下次更想选“白天轻松见” VS “晚上再喝点东西”，再分别揭晓自己的答案；看彼此有没有猜中。,MATCH题：双方先猜对方下次更想选“白天轻松见” VS “晚上再喝点东西”，再分别揭晓自己的答案；看彼此有没有猜中。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,42,PN-CHEM-042,5,5,MATCH题：双方先猜对方下一次更想聊“轻松日常” VS “更深一点的价值观和经历”，再揭晓。,MATCH题：双方先猜对方下一次更想聊“轻松日常” VS “更深一点的价值观和经历”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,43,PN-CHEM-043,5,5,MATCH题：双方先猜对方更喜欢怎样收到下一次邀请：“直接给时间地点” VS “先问哪天方便”，再揭晓。,MATCH题：双方先猜对方更喜欢怎样收到下一次邀请：“直接给时间地点” VS “先问哪天方便”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,44,PN-CHEM-044,5,5,MATCH题：双方先猜对方更希望自己以后被记住的是“好玩的一面” VS “认真可靠的一面”，再揭晓。,MATCH题：双方先猜对方更希望自己以后被记住的是“好玩的一面” VS “认真可靠的一面”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,45,PN-CHEM-045,5,5,MATCH题：双方先猜对方觉得下一次见面更舒服的是“短一点、轻松试试看” VS “留出完整一段时间”，再揭晓。,MATCH题：双方先猜对方觉得下一次见面更舒服的是“短一点、轻松试试看” VS “留出完整一段时间”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,46,PN-CHEM-046,5,5,MATCH题：双方先猜对方更喜欢“见面前偶尔聊几句” VS “平时少聊、见面认真聊”，再揭晓。,MATCH题：双方先猜对方更喜欢“见面前偶尔聊几句” VS “平时少聊、见面认真聊”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,47,PN-CHEM-047,5,5,MATCH题：双方先猜对方更希望关系节奏是“先多见几次自然发展” VS “早点把彼此感觉说清楚”，再揭晓。,MATCH题：双方先猜对方更希望关系节奏是“先多见几次自然发展” VS “早点把彼此感觉说清楚”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,48,PN-CHEM-048,5,5,MATCH题：双方先猜对方今晚现在更想“再聊一会儿” VS “把今晚停在一个舒服的位置”，再揭晓；答案不用于强迫任何下一步。,MATCH题：双方先猜对方今晚现在更想“再聊一会儿” VS “把今晚停在一个舒服的位置”，再揭晓；答案不用于强迫任何下一步。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,49,PN-CHEM-049,5,5,MATCH题：双方先猜对方更把哪一种行为当作“认真信号”：“主动确认下一次” VS “尊重节奏、不连续施压”，再揭晓。,MATCH题：双方先猜对方更把哪一种行为当作“认真信号”：“主动确认下一次” VS “尊重节奏、不连续施压”，再揭晓。,4,4,continue,match-pair,public,preference,skip-anytime,True,relationship-sensitive,skip-card,,none,2.3,PASS,
默契测试,chemistry,50,PN-CHEM-050,5,5,MATCH终局复核：今晚之后，你还想再见 TA 一次吗？愿意 / 看感觉。,MATCH终局复核：今晚之后，你还想再见 TA 一次吗？愿意 / 看感觉。,4,4,continue,match-pair,private-mutual-result,preference,private-mutual-only,True,relationship-sensitive,skip-card,one-off-mutual,show-mutual-result-only,2.3,PASS,
